대지위치,착공예정일,실착공일,사용승인일,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정용면적(㎡),용적률(%),주용도,기타용도,위도,경도,labels
경기도 광명시 옥길동 25-12,20061017.0,20061017.0,20061129.0,330.0,197.0,59.7,197.0,197.0,59.7,단독주택,단독주택,37.469786,126.8415993,단독주택
경기도 광명시 노온사동 940-3,20061025.0,20061024.0,20070213.0,330.0,148.4,44.97,197.9,197.9,59.97,단독주택,,37.423916,126.8466985,단독주택
경기도 광명시 노온사동 906-1,20061026.0,20061026.0,20061220.0,328.0,196.43,59.89,188.56,188.56,57.49,단독주택,,37.4269864,126.8523488,단독주택
경기도 광명시 노온사동 726-6,20061027.0,20061028.0,20070302.0,330.0,196.2,59.45,196.2,196.2,59.45,단독주택,,37.4291735,126.8459282,단독주택
경기도 광명시 하안동 764-1,20061031.0,20061031.0,20090123.0,132500.4,21044.876,15.88,460393.575,331738.196,250.37,공동주택,아파트,37.4590598,126.86989470000003,"공동주택,대규모,아파트"
경기도 광명시 노온사동 435,20061101.0,20061101.0,20070201.0,394.0,197.41,50.1,197.41,197.41,50.1,제2종근린생활시설,제조업소,37.443566,126.8497003,제2종근린생활시설
경기도 광명시 노온사동 435,20061101.0,20061101.0,20070201.0,653.0,198.0,30.32,198.0,198.0,30.32,제2종근린생활시설,제조업소,37.443566,126.8497003,제2종근린생활시설
경기도 광명시 노온사동 162,20061027.0,20061108.0,20070720.0,330.0,196.8,59.64,296.7,296.7,89.91,단독주택,,37.4513576,126.8503392,단독주택
경기도 광명시 노온사동 212-36,20061114.0,20061114.0,20070111.0,330.0,195.36,59.2,195.36,195.36,59.2,제2종근린생활시설,제조업소,37.4488729,126.8479496,제2종근린생활시설
경기도 광명시 노온사동 212-4,20061114.0,20061114.0,20070111.0,333.0,194.76,58.49,194.76,194.76,58.49,제2종근린생활시설,제조업소,37.4489587,126.8478476,제2종근린생활시설
경기도 광명시 가학동 496-3,20061115.0,20061115.0,20070104.0,680.0,197.96,29.11,197.96,197.96,29.11,제2종근린생활시설,제조업,37.4173358,126.8518275,제2종근린생활시설
경기도 광명시 가학동 493-1,20061115.0,20061115.0,20070104.0,755.0,197.96,26.22,197.96,197.96,26.22,제2종근린생활시설,제조업,37.4179288,126.8520894,제2종근린생활시설
경기도 광명시 철산동 542,20061120.0,20061120.0,20110905.0,1652.7,825.15,49.93,7273.58,3520.39,213.01,종교시설,교회,37.479417,126.8689233,종교시설
경기도 광명시 하안동 764,20061128.0,20061128.0,20100119.0,132500.4,21044.876,15.88,460393.575,331738.196,250.37,공동주택,아파트,37.4590598,126.86989470000003,"종교시설,공동주택,제1종근린생활시설,대규모,아파트"
경기도 광명시 하안동 863,20061130.0,20061130.0,20091103.0,63743.6,7778.07,12.2,218394.52,156597.59,245.67,공동주택,아파트,37.469236,126.872222,"공동주택,제1종근린생활시설,대규모,아파트"
경기도 광명시 가학동 631,20061204.0,20061204.0,20080416.0,323.0,187.2,57.96,299.34,299.34,92.67,단독주택,,37.4145758,126.8496703,단독주택
